Service_ID,Service_Date,Location,Branch,Region,Franchise_ID,Product_Category,Service_Type,Technician_ID,Customer_ID,Service_Duration,Part_Name,Parts_Used,Parts_Cost,Parts_Revenue,Service_Cost,Service_Revenue,Total_Revenue,Warranty_Claim,Customer_Satisfaction,Product_Age_Months,First_Call_Resolution,Priority
SVC010110,2024-09-26,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Refrigerator,Cleaning,TECH_HYD004,CUST133104,1.4,None,0,0.0,0.0,333.42,492.27,492.27,0,3.8,27,1,3
SVC010111,2024-04-27,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Kitchen Appliances,Repair,TECH_MUM009,CUST317413,3.8,None,0,0.0,0.0,1123.56,1629.98,1629.98,0,3.9,69,1,1
SVC010112,2024-11-28,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Air Conditioner,Annual Maintenance Contract,TECH_KOL004,CUST358494,1.6,Thermostat,2,2818.87,4216.92,499.36,835.83,5052.75,0,3.6,74,1,1
SVC010113,2024-02-09,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Refrigerator,Maintenance,TECH_PUN001,CUST401602,1.9,Ice Maker,2,3006.6,4707.1,483.03,736.53,5443.63,0,3.2,95,1,1
SVC010114,2024-11-16,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Refrigerator,Part Replacement,TECH_JAI004,CUST155040,1.2,Compressor,2,5921.52,9390.46,337.66,565.25,9955.71,0,4.0,26,0,1
SVC010115,2023-10-20,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Washing Machine,Part Replacement,TECH_MUM010,CUST343500,2.1,None,0,0.0,0.0,813.4,1354.55,1354.55,0,4.8,23,0,1
SVC010116,2024-02-11,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Refrigerator,Part Replacement,TECH_AHM005,CUST139286,1.0,Door Seal,1,413.82,661.21,308.66,462.24,1123.45,0,4.7,60,1,3
SVC010117,2023-12-05,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Kitchen Appliances,Annual Maintenance Contract,TECH_BAN005,CUST853504,1.4,None,0,0.0,0.0,501.41,765.71,765.71,0,3.4,110,1,2
SVC010118,2024-03-13,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Microwave Oven,Installation,TECH_JAI007,CUST801765,1.7,None,0,0.0,0.0,502.33,252.321,252.321,1,3.8,58,0,4
SVC010119,2023-11-06,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Kitchen Appliances,Diagnostic,TECH_SUR001,CUST374258,2.3,None,0,0.0,0.0,488.58,658.26,658.26,0,3.8,65,0,3
SVC010120,2023-11-15,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Kitchen Appliances,Maintenance,TECH_DEL006,CUST744481,0.8,None,0,0.0,0.0,236.51,350.51,350.51,0,3.7,90,1,2
SVC010121,2024-07-04,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Refrigerator,Part Replacement,TECH_CHE010,CUST925618,1.2,Door Seal,3,9810.99,14859.14,275.96,394.97,15254.109999999999,0,3.2,27,1,2
SVC010122,2024-06-06,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Washing Machine,Annual Maintenance Contract,TECH_AHM003,CUST638179,1.8,Pump,3,4806.42,7445.92,568.19,748.94,8194.86,0,3.1,8,0,1
SVC010123,2024-04-28,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Microwave Oven,Annual Maintenance Contract,TECH_MUM003,CUST906325,1.3,None,0,0.0,0.0,449.62,757.84,757.84,0,4.8,58,0,3
SVC010124,2024-01-20,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Kitchen Appliances,Part Replacement,TECH_DEL009,CUST239449,2.3,Switch,1,228.61,325.88,910.21,1487.22,1813.1,0,5.0,60,1,2
SVC010125,2024-06-28,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Refrigerator,Repair,TECH_HYD008,CUST462974,1.8,Compressor,3,13631.15,19739.72,384.22,590.77,20330.49,0,4.3,112,1,2
SVC010126,2024-02-16,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Refrigerator,Diagnostic,TECH_AHM004,CUST891030,2.7,Door Seal,3,4299.34,6222.78,1013.18,1716.61,7939.389999999999,0,3.8,36,1,3
SVC010127,2023-06-29,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Air Conditioner,Annual Maintenance Contract,TECH_HYD001,CUST461145,2.9,None,0,0.0,0.0,1035.77,1478.56,1478.56,0,3.3,49,1,2
SVC010128,2023-09-04,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Microwave Oven,Cleaning,TECH_CHE003,CUST944917,1.2,Turntable Motor,2,831.87,1219.57,258.98,383.27,1602.84,0,4.1,107,1,1
SVC010129,2024-11-20,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Air Conditioner,Installation,TECH_IND002,CUST297303,3.5,Filter,3,3063.08,4845.18,848.27,1167.23,6012.41,0,4.5,97,1,1
SVC010130,2024-09-10,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Dishwasher,Repair,TECH_CHE009,CUST437237,4.9,Heating Element,3,2406.83,3756.01,1687.97,2708.6,6464.610000000001,0,3.4,41,1,2
SVC010131,2023-08-15,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Washing Machine,Maintenance,TECH_BAN009,CUST712401,1.4,Drum,1,3324.66,4907.09,513.34,769.87,5676.96,0,4.4,33,0,2
SVC010132,2024-10-19,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Dishwasher,Repair,TECH_AHM006,CUST277487,1.7,Filter,1,497.1,316.444,518.14,254.244,570.688,1,4.6,7,0,2
SVC010133,2024-10-07,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Washing Machine,Part Replacement,TECH_CHE003,CUST109585,1.4,Belt,1,327.55,207.9,535.57,251.244,459.144,1,4.1,53,1,2
SVC010134,2023-10-09,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Microwave Oven,Installation,TECH_LUC009,CUST952657,3.2,Magnetron,1,3836.1,5772.86,794.22,1229.38,7002.24,0,3.7,102,1,1
SVC010135,2024-02-20,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Air Conditioner,Repair,TECH_AHM004,CUST414546,4.4,None,0,0.0,0.0,1455.29,2391.46,2391.46,0,3.2,49,1,2
SVC010136,2024-10-14,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Kitchen Appliances,Repair,TECH_MUM002,CUST624139,5.2,None,0,0.0,0.0,1384.52,2341.13,2341.13,0,4.8,118,1,1
SVC010137,2024-12-09,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Dishwasher,Maintenance,TECH_SUR001,CUST177959,1.5,Filter,3,1411.42,2141.7,525.68,833.25,2974.95,0,3.2,21,1,2
SVC010138,2024-02-03,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Microwave Oven,Annual Maintenance Contract,TECH_LUC003,CUST928897,3.0,None,0,0.0,0.0,900.48,456.47099999999995,456.47099999999995,1,3.9,108,1,2
SVC010139,2024-09-20,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Dishwasher,Cleaning,TECH_IND006,CUST131064,1.5,None,0,0.0,0.0,435.17,605.43,605.43,0,3.8,24,1,2
SVC010140,2023-03-29,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Microwave Oven,Cleaning,TECH_IND004,CUST847748,0.6,Diode,2,737.62,1033.43,156.99,226.69,1260.1200000000001,0,3.3,24,1,2
SVC010141,2024-06-08,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Washing Machine,Installation,TECH_HYD002,CUST471106,2.9,Inlet Valve,2,1494.6,2325.35,1000.41,1524.44,3849.79,0,3.5,67,1,1
SVC010142,2023-05-23,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Microwave Oven,Maintenance,TECH_KOL008,CUST253023,0.6,Capacitor,2,1157.52,1839.12,206.51,309.42,2148.54,0,3.9,18,1,3
SVC010143,2023-12-07,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Dishwasher,Cleaning,TECH_IND006,CUST561607,1.0,None,0,0.0,0.0,371.9,188.51999999999998,188.51999999999998,1,3.6,89,1,1
SVC010144,2024-02-12,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Microwave Oven,Part Replacement,TECH_PUN008,CUST703853,2.6,Turntable Motor,2,971.1,1474.56,803.73,1264.01,2738.5699999999997,0,4.9,60,0,1
SVC010145,2023-10-26,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Dishwasher,Part Replacement,TECH_DEL008,CUST245939,2.3,Pump,3,1742.76,2579.57,693.04,1156.1,3735.67,0,4.1,102,0,2
SVC010146,2024-07-03,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Kitchen Appliances,Installation,TECH_IND002,CUST906306,2.1,None,0,0.0,0.0,489.86,756.87,756.87,0,4.3,83,1,3
SVC010147,2024-03-16,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Washing Machine,Installation,TECH_DEL005,CUST332785,2.8,Control Board,3,7600.64,4614.2519999999995,840.26,362.484,4976.736,1,3.2,54,0,1
SVC010148,2023-05-26,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Microwave Oven,Maintenance,TECH_PUN008,CUST922366,0.8,Magnetron,2,4024.97,2275.612,167.15,79.446,2355.058,1,3.7,14,1,1
SVC010149,2023-09-07,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Refrigerator,Diagnostic,TECH_JAI003,CUST447067,2.1,None,0,0.0,0.0,517.38,756.42,756.42,0,4.3,56,1,2
SVC010150,2023-07-22,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Air Conditioner,Annual Maintenance Contract,TECH_AHM007,CUST104666,2.4,Compressor,3,14372.07,20687.37,534.7,838.56,21525.93,0,4.9,41,1,2
SVC010151,2024-08-24,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Microwave Oven,Maintenance,TECH_DEL008,CUST747351,0.8,None,0,0.0,0.0,288.1,480.4,480.4,0,4.3,41,1,1
SVC010152,2023-07-07,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Kitchen Appliances,Repair,TECH_PUN009,CUST507333,3.1,Gasket,2,2872.09,4548.91,1197.03,1639.09,6188.0,0,3.6,24,1,2
SVC010153,2023-02-24,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Washing Machine,Annual Maintenance Contract,TECH_PUN003,CUST304607,2.6,None,0,0.0,0.0,782.83,1172.67,1172.67,0,3.8,108,1,1
SVC010154,2024-08-01,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Refrigerator,Maintenance,TECH_MUM001,CUST388204,0.8,Defrost Timer,2,1554.11,2211.25,284.02,462.76,2674.01,0,4.6,6,0,2
SVC010155,2023-08-12,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Washing Machine,Part Replacement,TECH_HYD004,CUST412170,2.7,Door Lock,2,4007.45,6232.09,667.95,1084.94,7317.030000000001,0,3.7,91,1,2
SVC010156,2024-09-22,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Refrigerator,Cleaning,TECH_BAN004,CUST944565,0.6,Defrost Timer,2,3452.69,5035.84,188.73,317.25,5353.09,0,4.8,105,1,4
SVC010157,2024-02-26,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Microwave Oven,Cleaning,TECH_MUM003,CUST835499,1.8,Capacitor,3,976.21,1489.27,495.06,658.53,2147.8,0,4.5,52,1,1
SVC010158,2024-01-13,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Maintenance,TECH_AHM010,CUST102593,1.8,None,0,0.0,0.0,393.53,664.62,664.62,0,4.4,109,1,2
SVC010159,2023-08-12,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Refrigerator,Annual Maintenance Contract,TECH_HYD005,CUST438548,2.7,Thermostat,3,3232.47,1822.064,878.14,430.644,2252.708,1,4.9,21,1,1
SVC010160,2024-03-14,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Kitchen Appliances,Repair,TECH_CHE005,CUST266699,5.4,None,0,0.0,0.0,1180.81,511.59,511.59,1,4.3,84,1,1
SVC010161,2023-11-09,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Dishwasher,Part Replacement,TECH_CHE002,CUST837880,1.2,Pump,1,1215.58,1828.1,346.82,451.98,2280.08,0,3.2,111,1,1
SVC010162,2023-03-14,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Dishwasher,Installation,TECH_CHE002,CUST208214,2.3,None,0,0.0,0.0,523.08,841.84,841.84,0,3.3,87,1,2
SVC010163,2023-01-09,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Kitchen Appliances,Repair,TECH_IND008,CUST468247,4.6,None,0,0.0,0.0,1059.26,1551.48,1551.48,0,4.7,12,0,1
SVC010164,2023-05-07,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Kitchen Appliances,Annual Maintenance Contract,TECH_SUR006,CUST550246,1.6,Heating Element,2,3632.05,5526.23,569.27,897.28,6423.509999999999,0,4.3,39,1,2
SVC010165,2023-07-13,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Microwave Oven,Part Replacement,TECH_HYD001,CUST921875,2.8,None,0,0.0,0.0,837.14,1126.03,1126.03,0,4.2,68,0,1
SVC010166,2024-01-05,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Refrigerator,Annual Maintenance Contract,TECH_PUN010,CUST541307,1.7,None,0,0.0,0.0,599.33,1007.94,1007.94,0,3.0,9,1,1
SVC010167,2023-03-03,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Air Conditioner,Maintenance,TECH_HYD009,CUST904373,1.1,None,0,0.0,0.0,238.13,360.68,360.68,0,3.6,40,1,3
SVC010168,2023-06-09,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Microwave Oven,Annual Maintenance Contract,TECH_LUC010,CUST765105,2.5,None,0,0.0,0.0,821.58,1169.99,1169.99,0,4.9,31,1,1
SVC010169,2024-03-20,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Dishwasher,Diagnostic,TECH_DEL010,CUST157701,1.6,None,0,0.0,0.0,557.01,750.73,750.73,0,4.4,21,1,1
SVC010170,2024-06-13,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Refrigerator,Maintenance,TECH_KOL003,CUST886197,1.7,Compressor,1,7345.08,10913.8,518.11,728.04,11641.84,0,4.3,64,1,1
SVC010171,2024-05-26,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Refrigerator,Maintenance,TECH_SUR003,CUST367508,1.7,None,0,0.0,0.0,569.2,766.22,766.22,0,3.0,110,0,1
SVC010172,2024-04-28,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Dishwasher,Repair,TECH_PUN003,CUST999138,1.2,None,0,0.0,0.0,411.36,642.66,642.66,0,3.5,118,1,1
SVC010173,2023-03-21,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Microwave Oven,Installation,TECH_SUR009,CUST806033,3.8,Magnetron,3,4805.1,7025.73,825.65,1224.19,8249.92,0,3.6,101,1,2
SVC010174,2024-04-20,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Air Conditioner,Annual Maintenance Contract,TECH_PUN004,CUST868043,2.8,None,0,0.0,0.0,697.27,908.23,908.23,0,3.5,45,1,2
SVC010175,2023-01-10,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Cleaning,TECH_PUN007,CUST990247,1.6,Belt,1,396.62,235.42800000000003,627.58,318.0,553.428,1,3.6,6,0,3
SVC010176,2024-06-16,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Kitchen Appliances,Maintenance,TECH_HYD008,CUST884229,0.6,Gasket,1,214.97,325.37,172.2,290.28,615.65,0,3.5,41,0,1
SVC010177,2023-12-01,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Dishwasher,Maintenance,TECH_PUN004,CUST178315,1.9,Spray Arm,3,1797.5,2709.16,746.56,1032.53,3741.6899999999996,0,3.5,16,1,3
SVC010178,2023-11-08,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Washing Machine,Repair,TECH_IND006,CUST255528,1.5,Pump,2,1094.03,1711.08,352.16,591.92,2303.0,0,4.1,71,1,2
SVC010179,2023-05-24,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Washing Machine,Installation,TECH_DEL004,CUST237064,2.0,Control Board,3,6793.67,9540.76,425.79,707.24,10248.0,0,3.3,116,0,3
SVC010180,2023-05-06,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Dishwasher,Installation,TECH_MUM003,CUST701761,2.6,None,0,0.0,0.0,777.99,1130.49,1130.49,0,3.7,117,1,1
SVC010181,2023-06-02,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Air Conditioner,Diagnostic,TECH_MUM010,CUST357724,2.3,Capacitor,3,6632.4,10458.83,701.87,1089.51,11548.34,0,4.6,49,0,1
SVC010182,2024-07-11,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Microwave Oven,Diagnostic,TECH_AHM009,CUST437226,1.8,Door Switch,2,599.07,872.36,651.12,969.31,1841.67,0,4.2,30,0,1
SVC010183,2024-11-03,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Microwave Oven,Diagnostic,TECH_CHE001,CUST901164,3.0,Capacitor,2,748.2,467.248,1018.58,508.962,976.21,1,4.4,73,1,2
SVC010184,2023-07-12,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Maintenance,TECH_AHM003,CUST614259,0.6,Fan Motor,3,13006.75,18548.9,206.03,343.56,18892.460000000003,0,3.6,3,1,2
SVC010185,2023-05-26,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Air Conditioner,Cleaning,TECH_DEL006,CUST176054,1.1,None,0,0.0,0.0,307.03,411.55,411.55,0,3.3,21,1,2
SVC010186,2024-10-16,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Kitchen Appliances,Maintenance,TECH_AHM003,CUST841535,2.0,None,0,0.0,0.0,771.54,1245.88,1245.88,0,4.2,23,1,2
SVC010187,2023-10-29,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Refrigerator,Part Replacement,TECH_BAN001,CUST836109,2.9,Compressor,3,13012.9,19689.95,1123.28,1523.46,21213.41,0,3.5,41,1,3
SVC010188,2023-04-01,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Dishwasher,Installation,TECH_PUN005,CUST319869,2.1,Spray Arm,2,645.91,958.49,489.86,717.94,1676.43,0,3.7,49,1,2
SVC010189,2024-08-14,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Refrigerator,Annual Maintenance Contract,TECH_CHE002,CUST938016,2.7,Door Seal,2,6520.42,9618.22,935.27,1420.51,11038.73,0,3.2,77,0,3
SVC010190,2024-12-22,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Dishwasher,Part Replacement,TECH_MUM003,CUST736818,2.8,Heating Element,1,723.33,1040.15,950.43,1510.06,2550.21,0,3.5,37,1,1
SVC010191,2024-02-07,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Cleaning,TECH_SUR008,CUST261050,0.6,Thermostat,1,1076.73,1642.03,177.64,237.82,1879.85,0,4.3,11,1,1
SVC010192,2024-02-12,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Dishwasher,Part Replacement,TECH_AHM005,CUST195563,2.3,Door Latch,2,932.75,1387.88,581.16,950.1,2337.98,0,3.3,90,1,1
SVC010193,2023-12-19,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Dishwasher,Cleaning,TECH_LUC010,CUST338564,1.3,None,0,0.0,0.0,472.79,693.8,693.8,0,4.7,61,1,1
SVC010194,2023-11-03,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Dishwasher,Cleaning,TECH_DEL001,CUST626491,1.4,Filter,3,2183.82,1252.1440000000002,339.33,140.187,1392.3310000000001,1,3.2,88,1,4
SVC010195,2024-10-04,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Air Conditioner,Maintenance,TECH_BAN006,CUST862422,1.9,Filter,2,1008.27,1516.38,728.52,950.68,2467.06,0,4.2,101,1,2
SVC010196,2023-06-01,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Diagnostic,TECH_SUR002,CUST210766,2.1,Filter,2,1148.26,1757.94,660.25,983.26,2741.2,0,3.8,80,1,2
SVC010197,2023-02-09,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Microwave Oven,Part Replacement,TECH_HYD004,CUST151685,2.5,None,0,0.0,0.0,948.52,1240.75,1240.75,0,3.6,36,0,3
SVC010198,2024-12-02,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Refrigerator,Repair,TECH_DEL005,CUST879850,3.2,None,0,0.0,0.0,812.43,1191.6,1191.6,0,3.4,28,0,2
SVC010199,2024-05-11,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Microwave Oven,Cleaning,TECH_JAI001,CUST640299,1.7,Door Switch,3,4053.16,2326.1040000000003,637.56,264.006,2590.11,1,3.1,7,0,2
SVC010200,2023-10-08,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Dishwasher,Diagnostic,TECH_PUN007,CUST766275,2.8,None,0,0.0,0.0,695.49,1040.12,1040.12,0,4.9,61,1,1
SVC010201,2023-06-17,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Kitchen Appliances,Cleaning,TECH_KOL002,CUST398916,0.5,Motor,3,2802.21,4210.76,186.46,314.53,4525.29,0,3.9,17,1,2
SVC010202,2023-01-09,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Microwave Oven,Diagnostic,TECH_CHE005,CUST847362,2.9,None,0,0.0,0.0,825.81,1197.91,1197.91,0,3.5,60,1,2
SVC010203,2024-09-30,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Air Conditioner,Installation,TECH_HYD001,CUST636361,4.0,None,0,0.0,0.0,1471.5,2243.42,2243.42,0,3.6,88,1,1
SVC010204,2023-10-11,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Microwave Oven,Maintenance,TECH_PUN005,CUST297509,0.7,None,0,0.0,0.0,265.96,431.43,431.43,0,4.2,85,1,1
SVC010205,2023-01-27,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Microwave Oven,Maintenance,TECH_AHM007,CUST524252,1.1,Door Switch,3,1175.87,1830.81,419.44,658.0,2488.81,0,4.7,108,1,2
SVC010206,2023-10-28,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Dishwasher,Repair,TECH_DEL005,CUST860413,5.0,None,0,0.0,0.0,1183.07,1859.65,1859.65,0,3.2,46,1,3
SVC010207,2024-03-06,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Microwave Oven,Maintenance,TECH_PUN010,CUST408334,1.2,Door Switch,1,266.06,162.204,353.33,146.046,308.25,1,4.4,68,1,1
SVC010208,2023-06-04,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Refrigerator,Maintenance,TECH_BAN007,CUST697062,1.8,None,0,0.0,0.0,411.56,677.0,677.0,0,3.2,43,1,1
SVC010209,2024-10-11,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Washing Machine,Annual Maintenance Contract,TECH_MUM005,CUST319553,2.5,Pump,1,1349.65,2099.99,564.7,832.08,2932.0699999999997,0,3.9,62,1,1
SVC010210,2023-07-24,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Washing Machine,Maintenance,TECH_PUN009,CUST299834,0.5,Drum,3,4272.98,6243.78,106.53,140.44,6384.219999999999,0,3.9,67,1,1
SVC010211,2024-12-04,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Microwave Oven,Annual Maintenance Contract,TECH_BAN006,CUST886553,1.4,None,0,0.0,0.0,537.1,784.89,784.89,0,4.5,17,1,1
SVC010212,2024-05-31,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Washing Machine,Maintenance,TECH_BAN001,CUST493417,1.8,Belt,3,3884.3,5453.36,608.31,892.21,6345.57,0,4.1,61,1,1
SVC010213,2024-12-03,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Microwave Oven,Annual Maintenance Contract,TECH_MUM002,CUST794663,2.0,None,0,0.0,0.0,680.29,998.35,998.35,0,4.0,80,1,1
SVC010214,2023-04-19,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Refrigerator,Diagnostic,TECH_AHM004,CUST915749,1.5,Door Seal,1,581.37,848.26,311.82,467.28,1315.54,0,4.9,43,1,1
SVC010215,2023-04-02,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Air Conditioner,Part Replacement,TECH_DEL008,CUST256389,2.9,None,0,0.0,0.0,623.53,991.06,991.06,0,4.3,59,0,1
SVC010216,2024-04-20,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Washing Machine,Cleaning,TECH_MUM003,CUST141360,1.8,Door Lock,3,3270.02,5135.24,598.81,819.29,5954.53,0,3.9,80,1,2
SVC010217,2024-01-17,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Refrigerator,Installation,TECH_PUN007,CUST519692,3.9,Ice Maker,2,3954.04,2466.344,868.18,411.117,2877.4610000000002,1,4.9,21,1,3
SVC010218,2024-05-09,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Kitchen Appliances,Annual Maintenance Contract,TECH_SUR003,CUST741018,1.8,Motor,1,2466.16,1477.352,679.53,300.95099999999996,1778.303,1,4.3,2,1,2
SVC010219,2024-08-13,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Refrigerator,Part Replacement,TECH_SUR006,CUST644315,2.0,None,0,0.0,0.0,438.1,685.49,685.49,0,3.7,87,1,1
SVC010220,2024-07-25,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Washing Machine,Installation,TECH_IND003,CUST630126,3.6,None,0,0.0,0.0,1345.98,1790.08,1790.08,0,3.5,36,1,1
SVC010221,2024-10-20,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Dishwasher,Cleaning,TECH_HYD004,CUST182659,1.2,None,0,0.0,0.0,347.54,570.88,570.88,0,3.2,64,1,1
